"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2015413336","21-JUL-15","22-JUL-15","22-JUL-15","1355 S INCA ST","3141186","1677383","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2015278044","21-MAY-15","21-MAY-15","21-MAY-15","870 N NAVAJO ST","3139520","1691139","1","123","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","lincoln-park"
"2014476257","09-SEP-14","09-SEP-14","09-SEP-14","1445 S PEARL ST","3146125","1676779","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2014364360","12-JUL-14","12-JUL-14","14-JUL-14","401 16TH ST","3143533","1696058","6","611","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","cbd"
"2014403977","03-AUG-14","03-AUG-14","03-AUG-14","835 E 50TH AVE","3147226","1712486","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2015255876","10-MAY-15","10-MAY-15","10-MAY-15","4802 N BRIGHTON BLVD","3150010","1710984","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2014588944","04-NOV-14","","04-NOV-14","2668 W COLLEGE AVE","3135418","1668596","4","422","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","college-view-south-platte"
"2015263922","14-MAY-15","14-MAY-15","14-MAY-15","1355 N SANTA FE DR","3140862","1693949","1","123","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","lincoln-park"
"2015282902","23-MAY-15","23-MAY-15","23-MAY-15","1255 W VIRGINIA AVE","3139724","1683088","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015467857","16-AUG-15","16-AUG-15","16-AUG-15","1798 W MISSISSIPPI AVE","3138325","1678939","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"201452825","31-JAN-14","31-JAN-14","31-JAN-14","2175 S PLATTE RIVER DR","3141117","1671873","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2015692242","27-NOV-15","","27-NOV-15","330 N FEDERAL BLVD","3133714","1688115","4","411","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","valverde"
"201493205","22-FEB-14","22-FEB-14","22-FEB-14","755 S FEDERAL BLVD","3133515","1681258","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"201511652","06-JAN-15","06-JAN-15","07-JAN-15","501 W 40TH AVE","3142275","1706457","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2015280687","22-MAY-15","","23-MAY-15","4125 N ELATI ST","3142294","1706924","1","112","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","globeville"
"2014325040","25-JUN-14","25-JUN-14","25-JUN-14","3926 N RACE ST","3150842","1706584","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"201456445","01-FEB-14","","02-FEB-14","4945 N PEARL ST","3146045","1711810","1","112","2399","THEFT - OTHER","Larceny","INDUSTRY","globeville"
"201431086","18-JAN-14","18-JAN-14","18-JAN-14","6165 E ILIFF AVE","3163856","1671601","3","322","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","goldsmith"
"2014548257","14-OCT-14","15-OCT-14","15-OCT-14","2015 S FILLMORE ST","3153660","1672996","3","313","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","university-park"
"2015517653","07-SEP-15","07-SEP-15","07-SEP-15","5231 N MONROE ST","3155803","1714030","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015546529","20-SEP-15","20-SEP-15","20-SEP-15","3100 BLAKE ST","3145964","1703803","2","211","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","five-points"
"2015399366","15-JUL-15","","15-JUL-15","W 13TH AVE / N KNOX CT","3131553","1693515","1","122","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","west-colfax"
"2015158307","22-MAR-15","","22-MAR-15","3030 S FEDERAL BLVD","3133879","1666147","4","422","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","college-view-south-platte"
"2014399981","14-FEB-14","01-JUL-14","01-AUG-14","4501 WYNKOOP ST","3149832","1708948","2","212","2399","THEFT - OTHER","Larceny","INDUSTRY","elyria-swansea"
"2014663585","15-DEC-14","","15-DEC-14","4625 E COLFAX AVE","3159406","1695079","2","222","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","south-park-hill"
"2014610197","16-NOV-14","16-NOV-14","16-NOV-14","2615 WALNUT ST","3144495","1701971","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2015415182","23-JUL-15","23-JUL-15","23-JUL-15","3980 N FRANKLIN ST","3149505","1706752","2","211","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","cole"
"2015247779","05-MAY-15","05-MAY-15","05-MAY-15","777 N CANOSA CT","3134946","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015624172","11-OCT-15","19-OCT-15","25-OCT-15","432 S BROADWAY ST","3144200","1683431","3","311","2399","THEFT - OTHER","Larceny","INDUSTRY","washington-park-west"
"2015229394","27-APR-15","27-APR-15","27-APR-15","20731 E 48TH PL","3212140","1710884","5","513","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","gateway-green-valley-ranch"
"2015415209","23-JUL-15","23-JUL-15","23-JUL-15","12005 E 37TH AVE","3183330","1705391","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","stapleton"
"2014577993","30-OCT-14","","30-OCT-14","24TH ST / CURTIS ST","3144758","1700181","6","621","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","five-points"
"2014671556","19-DEC-14","","20-DEC-14","1500 E COLFAX AVE","3149211","1694820","6","622","2399","THEFT - OTHER","Larceny","INDUSTRY","cheesman-park"
"2015188568","07-APR-15","07-APR-15","07-APR-15","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"20149509375","02-JUN-14","02-JUN-14","04-JUN-14","2568 S BROADWAY ST","3144350","1669345","3","313","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","rosedale"
"2014673549","20-DEC-14","20-DEC-14","20-DEC-14","74 N FEDERAL BLVD","3133707","1686718","4","411","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","valverde"
"2014673549","20-DEC-14","20-DEC-14","20-DEC-14","74 N FEDERAL BLVD","3133707","1686718","4","411","1006","KIDNAP - ADULT VICTIM","All Other Crimes","INDUSTRY","valverde"
"2014420707","11-AUG-14","11-AUG-14","11-AUG-14","6363 E EVANS AVE","3164765","1672696","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","virginia-village"
"2014691540","31-DEC-14","","31-DEC-14","6201 E 14TH AVE","3164240","1694508","2","222","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","montclair"
"2015439974","15-MAY-15","05-JUL-15","03-AUG-15","330 N FEDERAL BLVD","3133714","1688115","4","411","2605","THEFT - UNAUTH USE OF FTD","All Other Crimes","INDUSTRY","valverde"
"2015530593","13-SEP-15","13-SEP-15","13-SEP-15","1126 S SHERIDAN BLVD","3125821","1678730","4","421","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","mar-lee"
"2015159932","23-MAR-15","23-MAR-15","23-MAR-15","1500 E COLFAX AVE","3149211","1694820","6","622","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","cheesman-park"
"2014409046","05-AUG-14","05-AUG-14","06-AUG-14","10700 E DARTMOUTH AVE","3179718","1665260","3","323","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","kennedy"
"2012322552","19-JUL-12","19-JUL-12","19-JUL-12","1201 W CUSTER PL","3140182","1682761","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015513886","08-OCT-15","","08-OCT-15","5100 W 38TH AVE","3125864","1705326","1","113","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","INDUSTRY","west-highland"
"2013353292","26-JUL-13","","29-JUL-13","5195 E 39TH AVE","3160986","1706496","2","221","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","northeast-park-hill"
"2015245639","04-MAY-15","04-MAY-15","04-MAY-15","2193 W EVANS AVE","3137109","1672567","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2015532767","14-SEP-15","14-SEP-15","14-SEP-15","54 N LIPAN ST","3140258","1686675","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2015405123","17-JUL-15","18-JUL-15","18-JUL-15","1240 S BANNOCK ST","3143559","1678125","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015680633","21-NOV-15","21-NOV-15","21-NOV-15","735 W BAYAUD AVE","3141360","1685867","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2012261143","15-JUN-12","15-JUN-12","16-JUN-12","3950 N HOLLY ST","3162448","1706651","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2012159029","14-MAR-12","04-APR-12","18-APR-12","1150 E COLFAX AVE","3148360","1694655","6","622","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","cheesman-park"
"2015166696","26-MAR-15","27-MAR-15","27-MAR-15","1101 S BANNOCK ST","3143377","1678960","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015262483","13-MAY-15","","13-MAY-15","2609 WALNUT ST","3144463","1701934","2","211","2508","FORGERY - POSSES FORGE DEVICE","All Other Crimes","INDUSTRY","five-points"
"2014668540","18-DEC-14","18-DEC-14","18-DEC-14","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2015365314","29-JUN-15","","30-JUN-15","E 37TH AVE / N FRANKLIN ST","3149432","1705119","2","211","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","cole"
"201517389","10-JAN-15","10-JAN-15","10-JAN-15","5475 N PEORIA ST","3183035","1715020","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2015396027","14-JUL-15","14-JUL-15","14-JUL-15","1920 S CHEROKEE ST","3143325","1673588","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015266856","16-APR-15","20-APR-15","15-MAY-15","4620 N PEORIA ST","3183815","1709739","5","512","2605","THEFT - UNAUTH USE OF FTD","All Other Crimes","INDUSTRY","montbello"
"2015486521","24-AUG-15","24-AUG-15","24-AUG-15","1818 N MARION ST","3148508","1696776","6","622","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","city-park-west"
"2013201664","06-MAY-13","06-MAY-13","06-MAY-13","670 N BRYANT ST","3135477","1690054","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2012339216","28-JUL-12","28-JUL-12","28-JUL-12","2640 E 43RD AVE","3153008","1708076","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012412299","06-SEP-12","06-SEP-12","06-SEP-12","6900 E EVANS AVE","3166819","1672325","3","322","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","goldsmith"
"201552803","27-JAN-15","27-JAN-15","27-JAN-15","2940 N NIAGARA ST","3165802","1701967","2","221","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","north-park-hill"
"2015286716","25-MAY-15","25-MAY-15","25-MAY-15","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015531084","12-SEP-15","12-SEP-15","13-SEP-15","5615 E MINNESOTA DR","3162756","1678556","3","322","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","virginia-village"
"2015517042","06-SEP-15","","06-SEP-15","W CEDAR AVE / S RALEIGH ST","3128825","1685050","4","411","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","barnum-west"
"2012470715","09-OCT-12","09-OCT-12","09-OCT-12","65 N CLARKSON ST","3146754","1686681","3","311","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","speer"
"2012333707","25-JUL-12","25-JUL-12","25-JUL-12","4228 N YORK ST","3152105","1707908","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015353699","25-JUN-15","25-JUN-15","25-JUN-15","1755 S BROADWAY ST","3144171","1674691","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015664238","12-NOV-15","13-NOV-15","13-NOV-15","1498 N IVANHOE ST","3162683","1694921","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2015664238","12-NOV-15","13-NOV-15","13-NOV-15","1498 N IVANHOE ST","3162683","1694921","2","222","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","montclair"
"2015697554","30-NOV-15","30-NOV-15","30-NOV-15","2480 W WATER AVE","3136020","1668978","4","422","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","college-view-south-platte"
"2015404577","17-JUL-15","18-JUL-15","18-JUL-15","1705 N FRANKLIN ST","3149375","1696184","6","622","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","city-park-west"
"201482185","15-FEB-14","16-FEB-14","16-FEB-14","2008 N FEDERAL BLVD","3133615","1697629","1","121","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","jefferson-park"
"2012156095","16-APR-12","","16-APR-12","16TH ST / STOUT ST","3142543","1696957","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","cbd"
"2012202723","12-MAY-12","14-MAY-12","14-MAY-12","5050 N YORK ST","3152054","1712498","2","212","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","elyria-swansea"
"2015413784","22-JUL-15","22-JUL-15","22-JUL-15","3975 N PEORIA ST","3183092","1706878","5","511","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","stapleton"
"201552311","27-JAN-15","27-JAN-15","27-JAN-15","1112 N BROADWAY ST","3144210","1692664","6","623","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","capitol-hill"
"2015227561","26-APR-15","26-APR-15","26-APR-15","4228 N YORK ST","3152105","1707908","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015362608","28-JUN-15","28-JUN-15","29-JUN-15","509 W 6TH AVE","3142269","1689629","1","123","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","lincoln-park"
"201533690","18-JAN-15","","18-JAN-15","2690 N GRAPE ST","3161861","1700923","2","222","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","north-park-hill"
"2015172624","30-MAR-15","30-MAR-15","30-MAR-15","80 S PENNSYLVANIA ST","3145914","1685772","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","speer"
"2015371964","10-JUN-15","","03-JUL-15","2020 S BROADWAY ST","3144349","1672869","3","313","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","platt-park"
"2015670323","16-NOV-15","16-NOV-15","16-NOV-15","2008 N FEDERAL BLVD","3133615","1697629","1","121","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","jefferson-park"
"2015271606","17-MAY-15","17-MAY-15","17-MAY-15","1700 BLOCK E MLK BLVD","3149965","1702852","2","211","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","whittier"
"2015683975","22-NOV-15","22-NOV-15","22-NOV-15","2001 S PLATTE RIVER DR","3140363","1673072","4","422","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","college-view-south-platte"
"201535540","18-JAN-15","19-JAN-15","19-JAN-15","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012407384","03-SEP-12","03-SEP-12","03-SEP-12","5109 W ALAMEDA AVE","3125923","1684436","4","411","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","barnum-west"
"2015461024","13-AUG-15","13-AUG-15","13-AUG-15","1205 W EVANS AVE","3140054","1672604","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016258525","26-APR-16","26-APR-16","26-APR-16","985 S LOGAN ST","3145350","1679861","3","311","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","washington-park-west"
"2015725807","14-DEC-15","14-DEC-15","14-DEC-15","3930 BLAKE ST","3148766","1706573","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015681667","21-NOV-15","","21-NOV-15","2748 W ALAMEDA AVE","3134512","1684157","4","412","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","athmar-park"
"2015445728","06-AUG-15","06-AUG-15","06-AUG-15","1240 S BANNOCK ST","3143559","1678125","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2013118244","13-MAR-13","14-MAR-13","14-MAR-13","3301 N BRIGHTON BLVD","3145751","1705259","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"201311461","08-JAN-13","08-JAN-13","08-JAN-13","2252 S KALAMATH ST","3140613","1671365","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2013371598","07-AUG-13","08-AUG-13","08-AUG-13","875 N NAVAJO ST","3139406","1691219","1","123","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","lincoln-park"
"201555281","29-JAN-15","29-JAN-15","29-JAN-15","432 S BROADWAY ST","3144200","1683431","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-park-west"
"2016105080","18-FEB-16","18-FEB-16","18-FEB-16","333 W ELLSWORTH AVE","3142601","1686463","3","311","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","baker"
"2013396511","21-AUG-13","","21-AUG-13","2110 S BROADWAY ST","3144412","1672328","3","313","7399","ACCESSORY/CONSPIRACY TO CRIME","All Other Crimes","NON-INDUSTRY","rosedale"
"2016469226","25-JUL-16","25-JUL-16","25-JUL-16","6853 LEETSDALE DR","3166373","1680902","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2016537093","09-AUG-16","","23-AUG-16","445 N FEDERAL BLVD","3133474","1688828","4","411","2399","THEFT - OTHER","Larceny","INDUSTRY","barnum"
"2015664278","13-NOV-15","13-NOV-15","13-NOV-15","3888 E 45TH AVE","3156824","1709050","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015416560","23-JUL-15","","23-JUL-15","1620 MARKET ST","3141254","1698471","6","612","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","union-station"
"201281120","28-FEB-12","28-FEB-12","28-FEB-12","1997 W ASBURY AVE","3137696","1673151","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016489909","03-AUG-16","03-AUG-16","03-AUG-16","4690 N BRIGHTON BLVD","3149975","1710084","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015557911","25-SEP-15","","30-SEP-15","105 E 7TH AVE","3144669","1690249","6","623","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","capitol-hill"
"2015557975","25-SEP-15","","26-SEP-15","20 E 9TH AVE","3144383","1691311","6","623","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","capitol-hill"
"2015594383","11-OCT-15","11-OCT-15","11-OCT-15","4750 N EAGLE ST","3191315","1710031","5","512","5213","WEAPON- UNLAWFUL DISCHARGE OF","Weapons Offense","NON-INDUSTRY","montbello"
"2015558049","25-SEP-15","","25-SEP-15","985 S LOGAN ST","3145350","1679861","3","311","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","washington-park-west"
"2015345256","21-JUN-15","21-JUN-15","21-JUN-15","2600 W BARBERRY PL","3135125","1691153","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2016429055","07-JUL-16","07-JUL-16","07-JUL-16","1126 S SHERIDAN BLVD","3125821","1678730","4","421","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","mar-lee"
"2013397236","22-AUG-13","22-AUG-13","22-AUG-13","4960 N JACKSON ST","3156636","1711977","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2015448783","07-AUG-15","","07-AUG-15","6302 E COLFAX AVE","3164607","1694932","2","222","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","INDUSTRY","montclair"
"2016515886","14-AUG-16","14-AUG-16","14-AUG-16","155 S PECOS ST","3138861","1685187","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2016524713","18-AUG-16","18-AUG-16","18-AUG-16","4975 N VASQUEZ BLVD","3155551","1711955","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016299349","12-MAY-16","","13-MAY-16","5077 N COLORADO BLVD","3156774","1712483","2","212","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","elyria-swansea"
"2016539098","24-AUG-16","24-AUG-16","24-AUG-16","4773 N FOX ST","3142062","1710572","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2016519150","15-AUG-16","15-AUG-16","15-AUG-16","8151 E COLFAX AVE","3170685","1695142","2","223","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","east-colfax"
"2015554402","24-SEP-15","24-SEP-15","24-SEP-15","2615 WELTON ST","3146483","1700009","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2015679469","20-NOV-15","","20-NOV-15","4620 N PEORIA ST","3183815","1709739","5","512","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","montbello"
"2016138933","04-MAR-16","","04-MAR-16","5155 E 46TH AVE","3160637","1709787","2","221","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","northeast-park-hill"
"2016246875","20-APR-16","21-APR-16","21-APR-16","4500 N WASHINGTON ST","3146519","1708969","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2013353292","26-JUL-13","","29-JUL-13","5195 E 39TH AVE","3160986","1706496","2","221","5312","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","northeast-park-hill"
"2015118928","03-MAR-15","03-MAR-15","03-MAR-15","1031 W CENTER AVE","3140685","1682437","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015462937","14-AUG-15","14-AUG-15","14-AUG-15","777 N CANOSA CT","3134946","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015679931","20-NOV-15","20-NOV-15","20-NOV-15","3609 N TEJON ST","3137369","1704651","1","113","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","highland"
"2013557093","18-NOV-13","","18-NOV-13","7030 W YALE AVE","3119947","1668284","4","423","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","bear-valley"
"2014403663","02-AUG-14","03-AUG-14","03-AUG-14","1885 W DARTMOUTH AVE","3138182","1666392","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2012161856","19-APR-12","20-APR-12","20-APR-12","1500 E COLFAX AVE","3149211","1694820","6","622","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","cheesman-park"
"2016329475","26-MAY-16","","26-MAY-16","1055 19TH ST","3143054","1698655","6","611","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","cbd"
"2016489671","02-AUG-16","02-AUG-16","02-AUG-16","1355 S INCA ST","3141186","1677383","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2015168873","28-MAR-15","","28-MAR-15","1617 W 12TH AVE","3138204","1693133","1","123","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","lincoln-park"
"2015155785","21-MAR-15","","21-MAR-15","3801 E 40TH AVE","3156781","1706981","2","212","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","NON-INDUSTRY","elyria-swansea"
"2014627084","25-NOV-14","25-NOV-14","25-NOV-14","1452 N POPLAR ST","3167486","1694867","2","223","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2016344743","02-JUN-16","","02-JUN-16","3955 N ONEIDA ST","3166432","1706593","2","221","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","northeast-park-hill"
"2016470113","24-JUL-16","24-JUL-16","25-JUL-16","3996 E EVANS AVE","3157232","1672185","3","313","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","university-park"
"2012224241","26-MAY-12","26-MAY-12","26-MAY-12","1031 W CENTER AVE","3140685","1682437","4","412","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","athmar-park"
"2016373057","14-JUN-16","14-JUN-16","14-JUN-16","445 N FEDERAL BLVD","3133474","1688828","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","barnum"
"2016453569","18-JUL-16","18-JUL-16","18-JUL-16","4935 N YORK ST","3151866","1711453","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016492297","04-AUG-16","04-AUG-16","04-AUG-16","2191 S JASON ST","3140840","1671793","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016344235","01-JUN-16","02-JUN-16","02-JUN-16","734 N SHERIDAN BLVD","3125934","1690577","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","villa-park"
"2016487624","02-AUG-16","02-AUG-16","02-AUG-16","2042 S BANNOCK ST","3143656","1672758","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016247193","21-APR-16","","21-APR-16","3900 N ELATI ST","3142717","1706283","1","112","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","globeville"
